sentence_id,token_id,sentence,token,spo_label
169,5,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,healthcare,Object
169,6,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,provider,Object
169,7,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,to,Predicate
169,8,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,adjust,Predicate
169,9,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,your,Object
169,10,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,medication,Object
169,11,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,and,other
169,12,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,meal,Object
169,13,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,times,Object
169,14,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,according,Predicate
169,15,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,to,Predicate
169,16,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,your,Object
169,17,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,fasting,Object
169,18,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,schedule,Object
169,19,You should consult your healthcare provider to adjust your medication and meal times according to your fasting schedule.,.,other
170,1,Regular monitoring of your blood glucose levels is also crucial.,Regular,Subject
170,2,Regular monitoring of your blood glucose levels is also crucial.,monitoring,Subject
170,3,Regular monitoring of your blood glucose levels is also crucial.,of,Subject
170,4,Regular monitoring of your blood glucose levels is also crucial.,your,Subject
170,5,Regular monitoring of your blood glucose levels is also crucial.,blood,Subject
170,6,Regular monitoring of your blood glucose levels is also crucial.,glucose,Subject
170,7,Regular monitoring of your blood glucose levels is also crucial.,levels,Subject
170,8,Regular monitoring of your blood glucose levels is also crucial.,is,Predicate
170,9,Regular monitoring of your blood glucose levels is also crucial.,also,Predicate
170,10,Regular monitoring of your blood glucose levels is also crucial.,crucial,Object
170,11,Regular monitoring of your blood glucose levels is also crucial.,.,other
171,1,P: What kind of food should I consume during Suhoor and Iftar?,P,other
171,2,P: What kind of food should I consume during Suhoor and Iftar?,:,other
171,3,P: What kind of food should I consume during Suhoor and Iftar?,What,other
171,4,P: What kind of food should I consume during Suhoor and Iftar?,kind,other
171,5,P: What kind of food should I consume during Suhoor and Iftar?,of,other
171,6,P: What kind of food should I consume during Suhoor and Iftar?,food,other
171,7,P: What kind of food should I consume during Suhoor and Iftar?,should,other
171,8,P: What kind of food should I consume during Suhoor and Iftar?,I,other
171,9,P: What kind of food should I consume during Suhoor and Iftar?,consume,other
171,10,P: What kind of food should I consume during Suhoor and Iftar?,during,other
171,11,P: What kind of food should I consume during Suhoor and Iftar?,Suhoor,other
171,12,P: What kind of food should I consume during Suhoor and Iftar?,and,other
171,13,P: What kind of food should I consume during Suhoor and Iftar?,Iftar,other
171,14,P: What kind of food should I consume during Suhoor and Iftar?,?,other
172,1,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",A,other
172,2,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",:,other
172,3,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",For,Predicate
172,4,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",Suhoor,Object
172,5,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",",",other
172,6,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",focus,Predicate
172,7,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",on,Predicate
172,8,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",slow-digesting,Object
172,9,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",foods,Object
172,10,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",like,Object
172,11,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",whole,Object
172,12,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",grains,Object
172,13,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",",",other
172,14,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",lentils,Object
172,15,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",",",other
172,16,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",and,other
172,17,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",fruits,Object
172,18,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",that,Object
172,19,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",provide,Object
172,20,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",a,Object
172,21,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",steady,Object
172,22,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",release,Object
172,23,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",of,Object
172,24,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",energy,Object
172,25,"A: For Suhoor, focus on slow-digesting foods like whole grains, lentils, and fruits that provide a steady release of energy.",.,other
173,1,"During Iftar, break your fast with dates as is tradition, but be mindful of your portion size because of their sugar content, followed by a balanced meal with lean protein, vegetables and a moderate amount of carbs.",During,other
173,2,"During Iftar, break your fast with dates as is tradition, but be mindful of your portion size because of their sugar content, followed by a balanced meal with lean protein, vegetables and a moderate amount of carbs.",Iftar,other
